<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.05.23	39713	39880	39113	39139	64899	0	5
2024.05.24	39140	39312	39103	39155	41039	0	5
2024.05.27	39160	39214	39092	39212	10656	0	5
2024.05.28	39219	39231	38785	38923	48147	0	5
2024.05.29	38917	38917	38219	38237	50664	0	5
2024.05.30	38251	38309	38108	38195	53737	0	5
2024.05.31	38222	38766	38137	38755	61214	0	5
2024.06.03	38815	38917	38330	38656	105609	54107	5
2024.06.04	38660	38876	38422	38808	64136	0	5
2024.06.05	38800	38934	38626	38884	47223	0	5
2024.06.06	38871	39089	38807	38956	50872	0	5
2024.06.07	38967	39172	38714	38875	65001	0	5
2024.06.10	38853	38945	38720	38904	225938	106511	5
2024.06.11	38907	38933	38482	38776	241405	129577	5
2024.06.12	38775	39194	38660	38747	264941	187860	5
2024.06.13	38741	38763	38437	38658	232203	125810	5
2024.06.14	38649	38675	38308	38588	241870	110170	5
2024.06.17	38594	38883	38451	38840	181611	46873	5
2024.06.18	38851	38972	38750	38857	169167	24930	5
2024.06.19	38859	38877	38786	38805	41425	2226	5
2024.06.20	39231	39688	39196	39567	234120	138994	5
2024.06.21	39589	39687	39477	39580	232000	113679	5
2024.06.24	39597	39999	39465	39850	242880	129131	5
2024.06.25	39859	39929	39395	39492	231302	134310	5
2024.06.26	39467	39586	39307	39485	222082	106420	5
2024.06.27	39469	39647	39389	39527	225200	107025	5
2024.06.28	39495	39819	39286	39475	234811	146735	5
2024.07.01	39528	39803	39386	39497	239833	146444	5
2024.07.02	39500	39695	39339	39655	223330	111549	5
2024.07.03	39661	39764	39569	39634	157482	81128	5
2024.07.04	39652	39781	39624	39680	53097	18923	5
2024.07.05	39685	39731	39490	39715	187256	98276	5
2024.07.08	39666	40007	39595	39673	209113	122982	5
2024.07.09	39668	39818	39452	39599	213831	124945	5
2024.07.10	39588	40066	39559	40016	212944	119929	5
2024.07.11	40007	40200	39938	40105	268563	156530	5
2024.07.12	40116	40572	40025	40301	241746	140744	5
2024.07.15	40415	40654	40339	40548	253099	149574	5
2024.07.16	40556	41300	40458	41262	259434	164848	5
2024.07.17	41270	41542	41096	41540	304795	173171	5
2024.07.18	41536	41673	40886	40982	322273	203636	5
2024.07.19	40976	41007	40468	40512	292496	177393	5
2024.07.22	40597	40746	40490	40684	291212	175991	5
2024.07.23	40693	40796	40569	40586	261813	229434	5
2024.07.24	40541	40570	40054	40191	297388	300284	5
2024.07.25	40207	40685	40056	40234	376184	363698	5
2024.07.26	40255	40995	40233	40810	303024	290460	5
2024.07.29	40861	41051	40608	40767	301492	257922	5
2024.07.30	40776	41096	40650	40778	320246	296868	5
2024.07.31	40778	41426	40754	41069	328814	330294	5
2024.08.01	41091	41305	40286	40423	389269	418910	5
2024.08.02	40436	40450	39519	39853	380531	401600	5
2024.08.05	39623	39749	38543	39001	420271	470046	5
2024.08.06	39015	39600	38761	39038	367692	344710	5
