<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2016.08.01	00:00:00	16366.0	16676.0	16333.0	16471.0	582	0	0
2016.08.02	00:00:00	16463.0	16541.0	16001.0	16128.0	746	0	0
2016.08.03	00:00:00	16133.0	16271.0	15961.0	16088.0	576	0	0
2016.08.04	00:00:00	16096.0	16263.0	15906.0	16243.0	568	0	0
2016.08.05	00:00:00	16233.0	16486.0	16186.0	16416.0	418	0	0
2016.08.08	00:00:00	16473.0	16727.0	16456.0	16628.0	388	0	0
2016.08.09	00:00:00	16633.0	16761.0	16606.0	16673.0	271	0	0
2016.08.10	00:00:00	16691.0	16807.0	16636.0	16667.0	319	0	0
2016.08.11	00:00:00	16668.0	16913.0	16588.0	16883.0	436	0	0
2016.08.12	00:00:00	16863.0	16931.0	16773.0	16797.0	251	0	0
2016.08.15	00:00:00	16774.0	16932.0	16774.0	16859.0	232	0	0
2016.08.16	00:00:00	16862.0	16882.0	16511.0	16599.0	480	0	0
2016.08.17	00:00:00	16582.0	16752.0	16541.0	16659.0	346	0	0
2016.08.18	00:00:00	16654.0	16727.0	16462.0	16532.0	409	0	0
2016.08.19	00:00:00	16544.0	16597.0	16401.0	16471.0	320	0	0
2016.08.22	00:00:00	16576.0	16616.0	16476.0	16521.0	226	0	0
2016.08.23	00:00:00	16551.0	16638.0	16431.0	16548.0	412	0	0
2016.08.24	00:00:00	16546.0	16626.0	16496.0	16543.0	258	0	0
2016.08.25	00:00:00	16541.0	16641.0	16466.0	16498.0	308	0	0
2016.08.26	00:00:00	16508.0	16581.0	16321.0	16578.0	451	0	0
2016.08.29	00:00:00	16576.0	16766.0	16568.0	16684.0	289	0	0
2016.08.30	00:00:00	16692.0	16871.0	16672.0	16841.0	250	0	0
2016.08.31	00:00:00	16826.0	16911.0	16796.0	16878.0	179	0	0
2016.09.01	00:00:00	16871.0	17061.0	16836.0	16943.0	379	0	0
2016.09.02	00:00:00	16951.0	17156.0	16841.0	17111.0	471	0	0
2016.09.05	00:00:00	17116.0	17151.0	16996.0	17018.0	213	0	0
2016.09.06	00:00:00	17016.0	17088.0	16886.0	16913.0	302	0	0
2016.09.07	00:00:00	16923.0	17006.0	16871.0	16953.0	241	0	0
2016.09.08	00:00:00	16918.0	16946.0	16771.0	16943.0	326	0	0
2016.09.09	00:00:00	16936.0	16971.0	16721.0	16728.0	293	0	0
2016.09.12	00:00:00	16708.0	16747.0	16458.0	16717.0	570	0	0
2016.09.13	00:00:00	16727.0	16784.0	16457.0	16599.0	527	0	0
2016.09.14	00:00:00	16602.0	16654.0	16378.0	16412.0	363	0	0
2016.09.15	00:00:00	16414.0	16472.0	16284.0	16444.0	347	0	0
2016.09.16	00:00:00	16442.0	16459.0	16288.0	16312.0	213	0	0
2016.09.19	00:00:00	16333.0	16406.0	16266.0	16321.0	269	0	0
2016.09.20	00:00:00	16318.0	16558.0	16306.0	16401.0	422	0	0
2016.09.21	00:00:00	16398.0	16781.0	16291.0	16528.0	851	0	0
2016.09.22	00:00:00	16511.0	16863.0	16491.0	16803.0	453	0	0
2016.09.23	00:00:00	16793.0	16856.0	16577.0	16603.0	369	0	0
2016.09.26	00:00:00	16617.0	16632.0	16281.0	16338.0	424	0	0
2016.09.27	00:00:00	16311.0	16592.0	16188.0	16511.0	609	0	0
2016.09.28	00:00:00	16518.0	16576.0	16393.0	16571.0	314	0	0
2016.09.29	00:00:00	16573.0	16771.0	16472.0	16553.0	579	0	0
2016.09.30	00:00:00	16548.0	16617.0	16337.0	16576.0	533	0	0
2016.10.03	00:00:00	16573.0	16661.0	16548.0	16627.0	173	0	0
2016.10.04	00:00:00	16622.0	16878.0	16619.0	16786.0	355	0	0
2016.10.05	00:00:00	16778.0	16995.0	16726.0	16963.0	354	0	0
2016.10.06	00:00:00	16956.0	16986.0	16850.0	16959.0	270	0	0
2016.10.07	00:00:00	16957.0	16959.0	16753.0	16801.0	257	0	0
2016.10.10	00:00:00	16831.0	17013.0	16776.0	16971.0	335	0	0
2016.10.11	00:00:00	16961.0	17086.0	16838.0	16903.0	439	0	0
2016.10.12	00:00:00	16901.0	17003.0	16843.0	16958.0	264	0	0
2016.10.13	00:00:00	16973.0	16991.0	16663.0	16803.0	487	0	0
2016.10.14	00:00:00	16793.0	16983.0	16736.0	16902.0	386	0	0
2016.10.17	00:00:00	16886.0	16956.0	16826.0	16851.0	226	0	0
2016.10.18	00:00:00	16876.0	17023.0	16843.0	16951.0	286	0	0
2016.10.19	00:00:00	16953.0	17027.0	16936.0	16991.0	145	0	0
2016.10.20	00:00:00	16993.0	17303.0	16971.0	17288.0	370	0	0
2016.10.21	00:00:00	17308.0	17336.0	17138.0	17258.0	347	0	0
2016.10.24	00:00:00	17238.0	17378.0	17176.0	17361.0	282	0	0
2016.10.25	00:00:00	17358.0	17443.0	17316.0	17351.0	248	0	0
2016.10.26	00:00:00	17338.0	17398.0	17273.0	17373.0	216	0	0
2016.10.27	00:00:00	17371.0	17498.0	17288.0	17479.0	313	0	0
2016.10.28	00:00:00	17469.0	17498.0	17348.0	17397.0	229	0	0
2016.10.30	00:00:00	17388.0	17396.0	17338.0	17366.0	95	0	0
2016.10.31	00:00:00	17363.0	17496.0	17331.0	17396.0	298	0	0
2016.11.01	00:00:00	17393.0	17491.0	17158.0	17231.0	505	0	0
2016.11.02	00:00:00	17228.0	17288.0	16958.0	17031.0	464	0	0
2016.11.03	00:00:00	17033.0	17131.0	16921.0	16991.0	379	0	0
2016.11.04	00:00:00	16993.0	17011.0	16813.0	16900.0	304	0	0
2016.11.07	00:00:00	17053.0	17321.0	17053.0	17296.0	294	0	0
2016.11.08	00:00:00	17308.0	17387.0	17116.0	17336.0	515	0	0
2016.11.09	00:00:00	17331.0	17448.0	16121.0	17221.0	2545	0	0
2016.11.10	00:00:00	17216.0	17574.0	17123.0	17506.0	613	0	0
2016.11.11	00:00:00	17503.0	17621.0	17272.0	17446.0	642	0	0
2016.11.14	00:00:00	17441.0	17743.0	17431.0	17711.0	355	0	0
2016.11.15	00:00:00	17698.0	17916.0	17613.0	17898.0	407	0	0
2016.11.16	00:00:00	17886.0	17953.0	17781.0	17791.0	250	0	0
2016.11.17	00:00:00	17813.0	18118.0	17751.0	18106.0	442	0	0
2016.11.18	00:00:00	18108.0	18131.0	17923.0	18026.0	335	0	0
2016.11.21	00:00:00	18036.0	18168.0	17986.0	18038.0	363	0	0
2016.11.22	00:00:00	18048.0	18243.0	18048.0	18206.0	233	0	0
2016.11.23	00:00:00	18193.0	18443.0	18148.0	18413.0	371	0	0
2016.11.24	00:00:00	18408.0	18463.0	18311.0	18420.0	293	0	0
2016.11.25	00:00:00	18416.0	18481.0	18268.0	18365.0	376	0	0
2016.11.28	00:00:00	18371.0	18371.0	18206.0	18258.0	218	0	0
2016.11.29	00:00:00	18256.0	18443.0	18226.0	18348.0	343	0	0
